5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.01,0.003,0.004,0,0.011,0.004,0.005,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.009,0.003,0.004,0,0.008,0.004,0.003,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.011,0.003,0.005,0,0.01,0.004,0.004,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.01,0.003,0.004,0.001,0.009,0.004,0.004,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.008,0.002,0.003,0,0.008,0.003,0.003,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.005,0.002,0.002,0,0.005,0.002,0.002,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.005,0.002,0.002,0,0.005,0.002,0.002,0
5,4,220,185,40,52,44,5.06,40,57,46.25,7.01,0,0.003,0.001,0.001,0,0.003,0.001,0.001,0
5,4,220,185,40,52,44,5.06,40,57,46.25,7.01,0,0.003,0.001,0.001,0,0.003,0.001,0.001,0
5,4,220,185,40,52,44,5.06,40,57,46.25,7.01,0,0.005,0.001,0.002,0,0.003,0.002,0.001,0
5,4,220,185,40,52,44,5.06,40,57,46.25,7.01,0,0.003,0.002,0.001,0.002,0.003,0.003,0,0
5,4,220,185,40,52,44,5.06,40,57,46.25,7.01,0,0.005,0.001,0.002,0,0.005,0.002,0.002,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.005,0.001,0.002,0,0.005,0.002,0.002,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.005,0.001,0.002,0,0.005,0.002,0.002,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.005,0.001,0.002,0,0.005,0.002,0.002,0
5,4,220,185,40,52,44,5.06,40,57,46.25,7.01,0,0.005,0.002,0.002,0,0.005,0.003,0.002,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.005,0.001,0.002,0,0.005,0.002,0.002,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.005,0.001,0.002,0,0.005,0.002,0.002,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.006,0.002,0.002,0,0.006,0.003,0.002,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.006,0.002,0.003,0,0.006,0.002,0.003,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.008,0.002,0.003,0,0.005,0.003,0.002,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.003,0.001,0.001,0,0.003,0.001,0.001,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.003,0.001,0.001,0,0.005,0.002,0.002,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.003,0.001,0.001,0,0.003,0.002,0.001,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.002,0,0.001,0,0.002,0.001,0.001,0
5,4,220,185,40,52,44,5.06,40,57,46.25,7.01,0,0.006,0.002,0.002,0.001,0.005,0.002,0.002,0
5,4,220,185,40,52,44,5.06,40,57,46.25,7.01,0,0.007,0.002,0.003,0,0.007,0.003,0.003,0
5,4,220,185,40,52,44,5.06,40,57,46.25,7.01,0,0.008,0.002,0.003,0,0.008,0.003,0.003,0
5,4,220,185,40,52,44,5.06,40,57,46.25,7.01,0,0.011,0.003,0.005,0,0.01,0.004,0.004,0
5,4,220,185,40,52,44,5.06,40,57,46.25,7.01,0,0.012,0.003,0.005,0,0.011,0.004,0.005,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.012,0.003,0.005,0.001,0.011,0.004,0.005,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.012,0.003,0.005,0,0.011,0.004,0.005,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.012,0.004,0.005,0.001,0.011,0.004,0.005,0
5,4,220,185,40,52,44,5.06,40,57,46.25,7.01,0,0.012,0.003,0.005,0,0.012,0.004,0.005,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.013,0.004,0.005,0,0.012,0.004,0.005,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.013,0.003,0.006,0,0.012,0.005,0.005,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.013,0.003,0.006,0,0.012,0.004,0.005,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.012,0.003,0.005,0.001,0.011,0.004,0.005,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0.001,0.009,0.003,0.003,0,0.009,0.004,0.004,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.008,0.002,0.003,0,0.009,0.003,0.004,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.008,0.002,0.003,0,0.007,0.003,0.003,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.007,0.002,0.003,0,0.006,0.002,0.003,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.001,0,0,0,0.001,0.001,0,0
5,4,220,185,40,52,44,5.06,40,57,46.25,7.01,0,0.007,0.002,0.003,0,0.006,0.003,0.002,0
5,4,220,185,40,52,44,5.06,40,57,46.25,7.01,0,0.008,0.002,0.003,0,0.008,0.003,0.003,0
5,4,220,185,40,52,44,5.06,40,57,46.25,7.01,0,0.01,0.002,0.004,0,0.009,0.003,0.004,0
5,4,220,185,40,52,44,5.06,40,57,46.25,7.01,0,0.01,0.003,0.004,0,0.011,0.004,0.005,0
5,4,220,185,40,52,44,5.06,40,57,46.25,7.01,0,0.012,0.003,0.005,0,0.011,0.004,0.005,0
5,4,220,185,40,52,44,5.06,40,57,46.25,7.01,0,0.013,0.003,0.006,0,0.012,0.004,0.005,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.012,0.003,0.005,0,0.011,0.004,0.005,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.012,0.003,0.005,0,0.011,0.004,0.005,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.011,0.003,0.005,0,0.01,0.004,0.004,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.011,0.003,0.005,0,0.01,0.004,0.004,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.011,0.003,0.005,0,0.01,0.004,0.004,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.011,0.003,0.005,0,0.01,0.004,0.004,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.011,0.003,0.005,0,0.01,0.004,0.004,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.01,0.002,0.004,0,0.009,0.003,0.004,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.008,0.002,0.003,0,0.008,0.003,0.004,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.011,0.003,0.005,0,0.01,0.004,0.004,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.008,0.002,0.003,0.001,0.007,0.003,0.003,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.005,0.002,0.002,0,0.005,0.002,0.002,0
5,4,220,185,40,52,44,5.06,40,57,46.25,7.01,0,0.006,0.002,0.002,0.001,0.005,0.002,0.002,0
5,4,220,185,40,52,44,5.06,40,57,46.25,7.01,0,0.008,0.002,0.003,0,0.007,0.003,0.003,0
5,4,220,185,40,52,44,5.06,40,57,46.25,7.01,0,0.009,0.003,0.004,0.001,0.008,0.003,0.003,0
5,4,220,185,40,52,44,5.06,40,57,46.25,7.01,0,0.01,0.003,0.004,0,0.01,0.004,0.004,0
5,4,220,185,40,52,44,5.06,40,57,46.25,7.01,0,0.011,0.003,0.004,0.001,0.01,0.004,0.004,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.012,0.003,0.005,0,0.011,0.004,0.005,0
5,4,220,185,40,52,44,5.06,40,57,46.25,7.01,0,0.013,0.004,0.005,0,0.013,0.005,0.006,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.013,0.003,0.006,0,0.013,0.005,0.006,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.013,0.004,0.005,0.001,0.012,0.005,0.005,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.012,0.003,0.005,0,0.013,0.005,0.006,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.012,0.003,0.005,0,0.011,0.004,0.005,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.01,0.003,0.004,0,0.009,0.004,0.004,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.008,0.002,0.003,0,0.008,0.003,0.004,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.007,0.002,0.003,0,0.007,0.003,0.003,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.005,0.002,0.002,0,0.004,0.002,0.002,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.004,0.001,0.002,0,0.003,0.001,0.001,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.003,0.001,0.001,0,0.003,0.001,0.001,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.003,0.001,0.001,0,0.002,0.001,0.001,0
5,4,220,185,40,52,44,5.06,40,57,46.25,7.01,0,0.001,0,0,0,0.001,0.001,0,0
5,4,220,185,40,52,44,5.06,40,57,46.25,7.01,0,0.006,0.002,0.002,0.001,0.005,0.003,0.002,0
5,4,220,185,40,52,44,5.06,40,57,46.25,7.01,0,0.007,0.002,0.003,0,0.007,0.003,0.003,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.009,0.003,0.004,0.001,0.008,0.004,0.003,0
5,4,220,185,40,52,44,5.06,40,57,46.25,7.01,0,0.01,0.003,0.004,0,0.01,0.004,0.004,0
5,4,220,185,40,52,44,5.06,40,57,46.25,7.01,0,0.011,0.003,0.005,0,0.011,0.004,0.005,0
5,4,220,185,40,52,44,5.06,40,57,46.25,7.01,0,0.012,0.004,0.005,0.001,0.011,0.005,0.004,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.012,0.003,0.005,0.001,0.011,0.005,0.004,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.011,0.003,0.005,0,0.011,0.004,0.005,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.01,0.003,0.004,0,0.009,0.004,0.004,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.008,0.002,0.003,0.001,0.007,0.003,0.003,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.007,0.002,0.003,0,0.007,0.003,0.003,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.006,0.002,0.002,0,0.006,0.002,0.003,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.009,0.002,0.004,0,0.008,0.003,0.004,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.007,0.002,0.003,0,0.006,0.002,0.003,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.006,0.002,0.003,0,0.005,0.002,0.002,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.003,0.001,0.001,0,0.002,0.001,0.001,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.001,0.001,0,0,0.002,0.001,0.001,0
5,4,220,185,40,52,44,5.06,40,57,46.25,7.01,0,0.005,0.002,0.002,0,0.004,0.002,0.002,0
5,4,220,185,40,52,44,5.06,40,57,46.25,7.01,0,0.005,0.001,0.002,0,0.004,0.002,0.002,0
5,4,220,185,40,52,44,5.06,40,57,46.25,7.01,0,0.004,0.001,0.002,0,0.003,0.001,0.001,0
5,4,220,185,40,52,44,5.06,40,57,46.25,7.01,0,0.006,0.002,0.002,0,0.005,0.002,0.002,0
5,4,220,185,40,52,44,5.06,40,57,46.25,7.01,0,0.008,0.002,0.003,0,0.007,0.003,0.003,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.009,0.002,0.004,0,0.008,0.003,0.004,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.01,0.003,0.004,0.001,0.009,0.004,0.004,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.011,0.003,0.005,0,0.01,0.004,0.004,0
5,4,220,185,40,52,44,5.06,40,57,46.25,7.01,0,0.012,0.003,0.005,0,0.011,0.004,0.005,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.012,0.003,0.005,0.001,0.011,0.005,0.004,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.012,0.003,0.005,0,0.012,0.004,0.005,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.012,0.003,0.005,0,0.012,0.004,0.005,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.011,0.003,0.005,0,0.01,0.004,0.004,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.009,0.002,0.004,0,0.009,0.003,0.004,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.008,0.002,0.003,0,0.008,0.003,0.004,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.008,0.002,0.003,0,0.007,0.003,0.003,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.007,0.002,0.003,0.001,0.006,0.003,0.002,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.002,0.001,0.001,0.001,0.002,0.001,0,0
5,4,220,185,40,52,44,5.06,40,57,46.25,7.01,0,0.002,0.001,0.001,0.001,0.002,0.001,0,0
5,4,220,185,40,52,44,5.06,40,57,46.25,7.01,0,0.003,0.001,0.001,0,0.002,0.001,0.001,0
5,4,220,185,40,52,44,5.06,40,57,46.25,7.01,0,0.006,0.002,0.002,0,0.006,0.002,0.003,0
5,4,220,185,40,52,44,5.06,40,57,46.25,7.01,0,0.007,0.002,0.003,0,0.006,0.003,0.002,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.008,0.002,0.003,0,0.008,0.003,0.003,0
5,4,220,185,40,52,44,5.06,40,57,46.25,7.01,0,0.01,0.003,0.004,0,0.009,0.004,0.004,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.011,0.003,0.004,0.001,0.01,0.004,0.004,0
5,4,220,185,40,52,44,5.06,40,57,46.25,7.01,0,0.012,0.003,0.005,0,0.012,0.004,0.005,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.013,0.003,0.006,0,0.012,0.004,0.005,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.011,0.003,0.005,0,0.01,0.004,0.004,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.01,0.003,0.004,0,0.009,0.003,0.004,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.007,0.002,0.003,0,0.007,0.003,0.003,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.006,0.002,0.002,0.001,0.005,0.003,0.002,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.005,0.002,0.002,0,0.004,0.002,0.002,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.004,0.001,0.002,0,0.004,0.002,0.002,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.005,0.002,0.002,0,0.005,0.002,0.002,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.003,0.001,0.001,0,0.004,0.001,0.002,0
5,4,220,178,40,52,44,5.06,40,50,44.5,4.56,0,0.06,0.015,0.026,0,0.059,0.02,0.027,0
5,4,220,185,40,52,44,5.06,40,57,46.25,7.01,0,0.006,0.002,0.002,0,0.005,0.002,0.002,0
5,4,220,185,40,52,44,5.06,40,57,46.25,7.01,0,0.007,0.002,0.003,0,0.007,0.003,0.003,0
